Modul_ID|Modul_Name|Scenario_ID|Tester_POV|Test_Description|Expected_Result|Test_Type
32|E-Faktur PPN|SCN-1584|Staff Pembelian|Sebagai Staff Pembelian dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting PPN 11%.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
32|E-Faktur PPN|SCN-1585|Auditor|Sebagai Auditor, saya mencoba menyisipkan data duplikat untuk Faktur Keluaran yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Faktur Keluaran Sudah Ada".|Negative
32|E-Faktur PPN|SCN-1586|Auditor|Sebagai Auditor, saya mengosongkan kolom wajib (NULL) pada form PPN 11%.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
32|E-Faktur PPN|SCN-1587|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Export DJP CSV yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
32|E-Faktur PPN|SCN-1588|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Faktur Keluaran.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
32|E-Faktur PPN|SCN-1589|Kasir|Sebagai Kasir dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Faktur Keluaran.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
32|E-Faktur PPN|SCN-1590|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menyisipkan data duplikat untuk Faktur Keluaran yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Faktur Keluaran Sudah Ada".|Negative
32|E-Faktur PPN|SCN-1591|Staff Pembelian|Sebagai Staff Pembelian, saya mengosongkan kolom wajib (NULL) pada form PPN 11%.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
32|E-Faktur PPN|SCN-1592|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus PPN 11% yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
32|E-Faktur PPN|SCN-1593|Manajer Keuangan|Sebagai Manajer Keuangan, saya memasukkan angka ekstrem/negatif pada field nominal di DPP.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
32|E-Faktur PPN|SCN-1594|Kasir|Sebagai Kasir dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting PPN 11%.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
32|E-Faktur PPN|SCN-1595|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menyisipkan data duplikat untuk PPN 11% yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data PPN 11% Sudah Ada".|Negative
32|E-Faktur PPN|SCN-1596|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form DPP.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
32|E-Faktur PPN|SCN-1597|Auditor|Sebagai Auditor, saya mencoba menghapus PPN 11% yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
32|E-Faktur PPN|SCN-1598|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di DPP.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
32|E-Faktur PPN|SCN-1599|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting DPP.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
32|E-Faktur PPN|SCN-1600|Admin IT|Sebagai Admin IT, saya mencoba menyisipkan data duplikat untuk PPN 11% yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data PPN 11% Sudah Ada".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1601|Admin IT|Sebagai Direktur, saya melihat serapan Anggaran Pemeliharaan Pasar Antasari bulan April.|Grafik serapan anggaran (progress bar) menunjukkan persentase riil.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1602|Kasir|Sebagai Kasir, saya memfilter tabel Anggaran vs Realisasi (LRA) menggunakan parameter Agregasi Otomatis.|Sistem hanya menampilkan baris data yang relevan dengan Agregasi Otomatis.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1603|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Persentase Merah untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Persentase Merah sesuai otorisasi saya.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1604|Manajer Keuangan|Sebagai Manajer Keuangan, saya memperbarui data Serapan LRA yang sudah ada di modul Anggaran vs Realisasi (LRA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1605|Kasir|Sebagai Kasir, saya mengedit Agregasi Otomatis untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Agregasi Otomatis tanpa error dan data tersimpan ke database.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1606|Admin IT|Sebagai Admin IT, saya ingin mengekspor/mencetak dokumen Serapan LRA ke format PDF/CSV.|Sistem mengunduh file Serapan LRA yang dapat dibaca jelas tanpa format yang rusak.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1607|Manajer Keuangan|Sebagai Manajer Keuangan, saya memfilter tabel Anggaran vs Realisasi (LRA) menggunakan parameter Pagu Anggaran.|Sistem hanya menampilkan baris data yang relevan dengan Pagu Anggaran.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1608|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Beban Operasional untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Beban Operasional sesuai otorisasi saya.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1609|Kasir|Sebagai Kasir, saya memperbarui data Persentase Merah yang sudah ada di modul Anggaran vs Realisasi (LRA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1610|Staff Pembelian|Sebagai Staff Pembelian, saya mencetak Beban Operasional untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Beban Operasional tanpa error dan data tersimpan ke database.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1611|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Pagu Anggaran ke format PDF/CSV.|Sistem mengunduh file Pagu Anggaran yang dapat dibaca jelas tanpa format yang rusak.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1612|Auditor|Sebagai Auditor, saya memfilter tabel Anggaran vs Realisasi (LRA) menggunakan parameter Pagu Anggaran.|Sistem hanya menampilkan baris data yang relevan dengan Pagu Anggaran.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1613|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Agregasi Otomatis untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Agregasi Otomatis sesuai otorisasi saya.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1614|Direktur|Sebagai Direktur, saya memperbarui data Beban Operasional yang sudah ada di modul Anggaran vs Realisasi (LRA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1615|Staff Gudang|Sebagai Staff Gudang, saya mengunci Pagu Anggaran untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Pagu Anggaran tanpa error dan data tersimpan ke database.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1616|Staff Pembelian|Sebagai Staff Pembelian, saya ingin mengekspor/mencetak dokumen Serapan LRA ke format PDF/CSV.|Sistem mengunduh file Serapan LRA yang dapat dibaca jelas tanpa format yang rusak.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1617|Staff Gudang|Sebagai Staff Gudang, saya memfilter tabel Anggaran vs Realisasi (LRA) menggunakan parameter Beban Operasional.|Sistem hanya menampilkan baris data yang relevan dengan Beban Operasional.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1618|Admin IT|Sebagai Admin IT, saya melakukan klik pada Serapan LRA untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Serapan LRA sesuai otorisasi saya.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1619|Direktur|Sebagai Direktur, saya memperbarui data Pagu Anggaran yang sudah ada di modul Anggaran vs Realisasi (LRA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1620|Kasir|Sebagai Kasir, saya mencetak Agregasi Otomatis untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Agregasi Otomatis tanpa error dan data tersimpan ke database.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1621|Staff Gudang|Sebagai Staff Gudang, saya ingin mengekspor/mencetak dokumen Serapan LRA ke format PDF/CSV.|Sistem mengunduh file Serapan LRA yang dapat dibaca jelas tanpa format yang rusak.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1622|Admin IT|Sebagai Admin IT, saya memfilter tabel Anggaran vs Realisasi (LRA) menggunakan parameter Agregasi Otomatis.|Sistem hanya menampilkan baris data yang relevan dengan Agregasi Otomatis.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1623|Akuntan|Sebagai Akuntan, saya melakukan klik pada Pagu Anggaran untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pagu Anggaran sesuai otorisasi saya.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1624|Auditor|Sebagai Auditor, saya memperbarui data Serapan LRA yang sudah ada di modul Anggaran vs Realisasi (LRA).|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1625|Staff Penagihan|Sebagai Staff Penagihan, saya mencetak Agregasi Otomatis untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Agregasi Otomatis tanpa error dan data tersimpan ke database.|Positive
33|Anggaran vs Realisasi (LRA)|SCN-1626|Auditor|Sebagai Auditor, saya mengosongkan kolom wajib (NULL) pada form Beban Operasional.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1627|Akuntan|Sebagai Akuntan, saya mencoba menghapus Serapan LRA yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1628|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di Persentase Merah.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1629|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Serapan LRA.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1630|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Beban Operasional yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Beban Operasional Sudah Ada".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1631|Akuntan|Sebagai Akuntan, saya mengosongkan kolom wajib (NULL) pada form Persentase Merah.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1632|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menghapus Serapan LRA yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1633|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Agregasi Otomatis.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1634|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Beban Operasional.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1635|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Serapan LRA yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Serapan LRA Sudah Ada".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1636|Staff Gudang|Sebagai Staff Gudang, saya mengosongkan kolom wajib (NULL) pada form Agregasi Otomatis.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1637|Direktur|Sebagai Direktur, saya mencoba menghapus Serapan LRA yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1638|Direktur|Sebagai Direktur, saya memasukkan angka ekstrem/negatif pada field nominal di Beban Operasional.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1639|Auditor|Sebagai Auditor dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Persentase Merah.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1640|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Pagu Anggaran yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pagu Anggaran Sudah Ada".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1641|Auditor|Sebagai Auditor, saya mengosongkan kolom wajib (NULL) pada form Serapan LRA.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1642|Direktur|Sebagai Direktur, saya mencoba menghapus Pagu Anggaran yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1643|Kasir|Sebagai Kasir, saya memasukkan angka ekstrem/negatif pada field nominal di Persentase Merah.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1644|Staff Pembelian|Sebagai Staff Pembelian dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Serapan LRA.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1645|Kasir|Sebagai Kasir, saya mencoba menyisipkan data duplikat untuk Beban Operasional yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Beban Operasional Sudah Ada".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1646|Staff Pajak|Sebagai Staff Pajak, saya mengosongkan kolom wajib (NULL) pada form Persentase Merah.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1647|Auditor|Sebagai Auditor, saya mencoba menghapus Pagu Anggaran yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1648|Auditor|Sebagai Auditor, saya memasukkan angka ekstrem/negatif pada field nominal di Persentase Merah.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1649|Admin IT|Sebagai Admin IT dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pagu Anggaran.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
33|Anggaran vs Realisasi (LRA)|SCN-1650|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Beban Operasional yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Beban Operasional Sudah Ada".|Negative
34|Rekonsiliasi Bank|SCN-1651|Admin IT|Sebagai Admin IT, saya ingin mengekspor/mencetak dokumen Rekonsiliasi Bank ke format PDF/CSV.|Sistem mengunduh file Rekonsiliasi Bank yang dapat dibaca jelas tanpa format yang rusak.|Positive
34|Rekonsiliasi Bank|SCN-1652|Auditor|Sebagai Auditor, saya memfilter tabel Rekonsiliasi Bank menggunakan parameter Biaya Admin Bank.|Sistem hanya menampilkan baris data yang relevan dengan Biaya Admin Bank.|Positive
34|Rekonsiliasi Bank|SCN-1653|Admin IT|Sebagai Admin IT, saya melakukan klik pada Rekening Koran untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Rekening Koran sesuai otorisasi saya.|Positive
34|Rekonsiliasi Bank|SCN-1654|Auditor|Sebagai Auditor, saya memperbarui data Rekonsiliasi Bank yang sudah ada di modul Rekonsiliasi Bank.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
34|Rekonsiliasi Bank|SCN-1655|Staff Gudang|Sebagai Staff Gudang, saya mengunci Biaya Admin Bank untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Biaya Admin Bank tanpa error dan data tersimpan ke database.|Positive
34|Rekonsiliasi Bank|SCN-1656|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Rekening Koran ke format PDF/CSV.|Sistem mengunduh file Rekening Koran yang dapat dibaca jelas tanpa format yang rusak.|Positive
34|Rekonsiliasi Bank|SCN-1657|Manajer Keuangan|Sebagai Manajer Keuangan, saya memfilter tabel Rekonsiliasi Bank menggunakan parameter Selisih 0.|Sistem hanya menampilkan baris data yang relevan dengan Selisih 0.|Positive
34|Rekonsiliasi Bank|SCN-1658|Auditor|Sebagai Auditor, saya melakukan klik pada Tickmark untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Tickmark sesuai otorisasi saya.|Positive
34|Rekonsiliasi Bank|SCN-1659|Manajer Keuangan|Sebagai Manajer Keuangan, saya memperbarui data Rekonsiliasi Bank yang sudah ada di modul Rekonsiliasi Bank.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
34|Rekonsiliasi Bank|SCN-1660|Auditor|Sebagai Auditor, saya menyetujui Tickmark untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Tickmark tanpa error dan data tersimpan ke database.|Positive
34|Rekonsiliasi Bank|SCN-1661|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Rekening Koran ke format PDF/CSV.|Sistem mengunduh file Rekening Koran yang dapat dibaca jelas tanpa format yang rusak.|Positive
34|Rekonsiliasi Bank|SCN-1662|Kasir|Sebagai Kasir, saya memfilter tabel Rekonsiliasi Bank menggunakan parameter Biaya Admin Bank.|Sistem hanya menampilkan baris data yang relevan dengan Biaya Admin Bank.|Positive
34|Rekonsiliasi Bank|SCN-1663|Kasir|Sebagai Kasir, saya melakukan klik pada Rekonsiliasi Bank untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Rekonsiliasi Bank sesuai otorisasi saya.|Positive
34|Rekonsiliasi Bank|SCN-1664|Staff Pembelian|Sebagai Staff Pembelian, saya memperbarui data Rekening Koran yang sudah ada di modul Rekonsiliasi Bank.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
34|Rekonsiliasi Bank|SCN-1665|Direktur|Sebagai Direktur, saya memfilter Selisih 0 untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Selisih 0 tanpa error dan data tersimpan ke database.|Positive
34|Rekonsiliasi Bank|SCN-1666|Staff Penagihan|Sebagai Staff Penagihan, saya ingin mengekspor/mencetak dokumen Tickmark ke format PDF/CSV.|Sistem mengunduh file Tickmark yang dapat dibaca jelas tanpa format yang rusak.|Positive
34|Rekonsiliasi Bank|SCN-1667|Staff Pajak|Sebagai Staff Pajak, saya memfilter tabel Rekonsiliasi Bank menggunakan parameter Rekening Koran.|Sistem hanya menampilkan baris data yang relevan dengan Rekening Koran.|Positive
34|Rekonsiliasi Bank|SCN-1668|Staff Pajak|Sebagai Staff Pajak, saya melakukan klik pada Selisih 0 untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Selisih 0 sesuai otorisasi saya.|Positive
34|Rekonsiliasi Bank|SCN-1669|Direktur|Sebagai Direktur, saya memperbarui data Rekonsiliasi Bank yang sudah ada di modul Rekonsiliasi Bank.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
34|Rekonsiliasi Bank|SCN-1670|Staff Gudang|Sebagai Staff Gudang, saya menyetujui Selisih 0 untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Selisih 0 tanpa error dan data tersimpan ke database.|Positive
34|Rekonsiliasi Bank|SCN-1671|Admin IT|Sebagai Admin IT, saya ingin mengekspor/mencetak dokumen Rekening Koran ke format PDF/CSV.|Sistem mengunduh file Rekening Koran yang dapat dibaca jelas tanpa format yang rusak.|Positive
34|Rekonsiliasi Bank|SCN-1672|Staff Gudang|Sebagai Staff Gudang, saya memfilter tabel Rekonsiliasi Bank menggunakan parameter Rekening Koran.|Sistem hanya menampilkan baris data yang relevan dengan Rekening Koran.|Positive
34|Rekonsiliasi Bank|SCN-1673|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Biaya Admin Bank untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Biaya Admin Bank sesuai otorisasi saya.|Positive
34|Rekonsiliasi Bank|SCN-1674|Kasir|Sebagai Kasir, saya memperbarui data Selisih 0 yang sudah ada di modul Rekonsiliasi Bank.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
34|Rekonsiliasi Bank|SCN-1675|Staff Pajak|Sebagai Staff Pajak, saya menghapus Rekening Koran untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Rekening Koran tanpa error dan data tersimpan ke database.|Positive
34|Rekonsiliasi Bank|SCN-1676|Staff Gudang|Sebagai Staff Gudang, saya mengosongkan kolom wajib (NULL) pada form Selisih 0.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
34|Rekonsiliasi Bank|SCN-1677|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Biaya Admin Bank yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
34|Rekonsiliasi Bank|SCN-1678|Manajer Keuangan|Sebagai Manajer Keuangan, saya memasukkan angka ekstrem/negatif pada field nominal di Rekening Koran.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
34|Rekonsiliasi Bank|SCN-1679|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Selisih 0.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
34|Rekonsiliasi Bank|SCN-1680|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Rekening Koran yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Rekening Koran Sudah Ada".|Negative
34|Rekonsiliasi Bank|SCN-1681|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form Selisih 0.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
34|Rekonsiliasi Bank|SCN-1682|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menghapus Rekonsiliasi Bank yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
34|Rekonsiliasi Bank|SCN-1683|Kasir|Sebagai Kasir, saya memasukkan angka ekstrem/negatif pada field nominal di Tickmark.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
34|Rekonsiliasi Bank|SCN-1684|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Tickmark.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
34|Rekonsiliasi Bank|SCN-1685|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Rekonsiliasi Bank yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Rekonsiliasi Bank Sudah Ada".|Negative
34|Rekonsiliasi Bank|SCN-1686|Admin IT|Sebagai Admin IT, saya mengosongkan kolom wajib (NULL) pada form Biaya Admin Bank.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
34|Rekonsiliasi Bank|SCN-1687|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menghapus Tickmark yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
34|Rekonsiliasi Bank|SCN-1688|Staff Gudang|Sebagai Staff Gudang, saya memasukkan angka ekstrem/negatif pada field nominal di Rekening Koran.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
34|Rekonsiliasi Bank|SCN-1689|Staff Pembelian|Sebagai Staff Pembelian dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Rekonsiliasi Bank.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
34|Rekonsiliasi Bank|SCN-1690|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menyisipkan data duplikat untuk Rekening Koran yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Rekening Koran Sudah Ada".|Negative
34|Rekonsiliasi Bank|SCN-1691|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Rekonsiliasi Bank.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
34|Rekonsiliasi Bank|SCN-1692|Auditor|Sebagai Auditor, saya mencoba menghapus Rekonsiliasi Bank yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
34|Rekonsiliasi Bank|SCN-1693|Staff Pembelian|Sebagai Staff Pembelian, saya memasukkan angka ekstrem/negatif pada field nominal di Biaya Admin Bank.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
34|Rekonsiliasi Bank|SCN-1694|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Rekonsiliasi Bank.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
34|Rekonsiliasi Bank|SCN-1695|Staff Gudang|Sebagai Staff Gudang, saya mencoba menyisipkan data duplikat untuk Biaya Admin Bank yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Biaya Admin Bank Sudah Ada".|Negative
34|Rekonsiliasi Bank|SCN-1696|Kasir|Sebagai Kasir, saya mengosongkan kolom wajib (NULL) pada form Tickmark.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
34|Rekonsiliasi Bank|SCN-1697|Direktur|Sebagai Direktur, saya mencoba menghapus Tickmark yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
34|Rekonsiliasi Bank|SCN-1698|Admin IT|Sebagai Admin IT, saya memasukkan angka ekstrem/negatif pada field nominal di Biaya Admin Bank.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
34|Rekonsiliasi Bank|SCN-1699|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Rekening Koran.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
